"id","title","title_japanese","type","source","episodes","status","aired_from","aired_to","score","scored_by","rank","popularity","members","favorites","rating","duration","year","season","genres","studios","image_url","synopsis"
"105334","Fruits Basket: 1st Season","フルーツバスケット 1st Season","TV","MANGA","25","FINISHED","2019-04-06","2019-09-21","8.2","","137","302821","","15441","","24","2019","SPRING","Comedy, Drama, Romance, Slice of Life, Supernatural","TMS Entertainment","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx105334-AZwEdMu4KFtV.jpg","Tohru Honda thought her life was headed for misfortune when a family tragedy left her living in a tent. When her small home is discovered by the mysterious Soma clan, she suddenly finds herself living with Yuki, Kyo, and Shigure Soma. But she quickly learns their family has a bizarre secret of their own: when hugged by the opposite sex, they turn into the animals of the Zodiac!
<br><br>
(Source: Crunchyroll)"
"100388","BANANA FISH","BANANA FISH","TV","MANGA","24","FINISHED","2018-07-06","2018-12-21","8.4","","138","302166","","19613","","23","2018","SUMMER","Action, Drama, Psychological, Thriller","MAPPA","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx100388-hjkg1AnlJR5z.jpg","Nature made Ash Lynx beautiful; nurture made him a cold ruthless killer. A runaway brought up as the adopted heir and sex toy of ""Papa"" Dino Golzine, Ash, now at the rebellious age of seventeen, forsakes the kingdom held out by the devil who raised him. But the hideous secret that drove Ash's older brother mad in Vietnam has suddenly fallen into Papa's insatiably ambitious hands—and it's exactly the wrong time for Eiji Okamura, a pure-hearted young photographer from Japan, to make Ash Lynx's acq"
"113813","Kanojo, Okarishimasu","彼女、お借りします","TV","MANGA","12","FINISHED","2020-07-11","2020-09-26","6.6","","139","301623","","6771","","24","2020","SUMMER","Comedy, Drama, Romance","TMS Entertainment","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx113813-SnljeXpU3Pw7.jpg","Kinoshita Kazuya is a 20-year-old failure of a college student. He managed to kiss his girlfriend once, but was dumped after a month. ""Ugh... Damn it. I never want to go through that again."" 
<br><br>
Completely spiteful, Kazuya uses a certain method to date a girl. He goes to their meeting place and suddenly hears, ""You're Kazuya-kun, right?"" A beautiful girl brushing her long, black hair behind her ear was there, smiling at him. Her name was Mizuhara Chizuru. Something real is born after just "
"100240","Tokyo Ghoul:re","東京喰種-トーキョーグール-:re","TV","MANGA","12","FINISHED","2018-04-03","2018-06-19","6.2","","140","300203","","3858","","24","2018","SPRING","Action, Horror, Mystery, Psychological, Supernatural","Studio Pierrot","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/nx100240-vJNaKd5HwPJ2.jpg","Two years have passed since the CCG’s raid on Anteiku. Although the atmosphere in Tokyo has changed drastically due to the increased influence of the CCG, ghouls continue to pose a problem as they have begun taking caution, especially the terrorist organization Aogiri Tree, who acknowledge the CCG’s growing threat to their existence.
The creation of a special team, known as the Quinx Squad, may provide the CCG with the push they need to exterminate Tokyo’s unwanted residents. As humans who have "
"130298","Kage no Jitsuryokusha ni Naritakute!","陰の実力者になりたくて！","TV","LIGHT_NOVEL","20","FINISHED","2022-10-05","2023-02-15","8.1","","141","297937","","15957","","24","2022","FALL","Action, Comedy, Fantasy","Nexus","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx130298-YMdcKHytpWNH.jpg","Some people just aren’t suited to playing the part of the flashy, in-your-face hero or the dastardly, mustache-twirling villain with larger-than-life panache. Instead, they operate in the shadows and pull the strings of society through wit and cleverness. That’s the role Cid wants to play when he’s transported to another world. Cid spins a yarn or three and becomes the unlikely leader of the underground Shadow Garden organization that fights against a menacing cult (which he totally made up). Ho"
"101165","Goblin Slayer","ゴブリンスレイヤー","TV","LIGHT_NOVEL","12","FINISHED","2018-10-07","2018-12-30","7.1","","142","295342","","7228","","24","2018","FALL","Action, Adventure, Fantasy","WHITE FOX","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx101165-v5NwPXWPFDuD.jpg","A young priestess has formed her first adventuring party, but almost immediately they find themselves in distress. It's the Goblin Slayer who comes to their rescue--a man who's dedicated his life to the extermination of all goblins, by any means necessary. And when rumors of his feats begin to circulate, there's no telling who might come calling next...<br><br>

(Source: Yen Press)"
"119661","Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2","Re:ゼロから始める異世界生活 2nd Season Part 2","TV","LIGHT_NOVEL","12","FINISHED","2021-01-06","2021-03-24","8.4","","143","294455","","10759","","30","2021","WINTER","Action, Adventure, Drama, Fantasy, Psychological, Romance, Thriller","WHITE FOX","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx119661-GDbUZxrZMz01.png","After learning more behind the Death Loop and Witches of Sin, Subaru vows to save Emilia and his friends from further doom.<br>
<br>
(Source: Crunchyroll)"
"164","Mononoke-hime","もののけ姫","MOVIE","ORIGINAL","1","FINISHED","1997-07-12","1997-07-12","8.5","","144","293733","","14726","","134","1997","SUMMER","Action, Adventure, Drama, Fantasy","Studio Ghibli","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx164-ySuGzCWVw2cL.jpg","A calm village residing in the mountains comes under attack from a demon-possessed boar one day.<br><br>
Ashitaka, a young man and prince of the tribe, engages the creature in an attempt to save his village. During the battle, the boar bites him on the arm, leaving it blackened and cursed. Following his village's traditions, Ashitaka is exiled and becomes a wanderer, looking for a solution to the curse before it engulfs him.<br><br>
Iron Town is a fortress under the leadership of Lady Eboshi. Th"
"114236","Enen no Shouboutai: Ni no Shou","炎炎ノ消防隊 弐ノ章","TV","MANGA","24","FINISHED","2020-07-04","2020-12-12","7.8","","145","292747","","6149","","24","2020","SUMMER","Action, Drama, Sci-Fi, Supernatural","david production","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx114236-wfQOWF0Ii3h2.png","Shinra and Company 8 have figured out the Evangelist’s goal: to gather Adolla Bursts from Shinra and Shou. After learning more about his past from Captain Burns, Shinra becomes more motivated to discover the truth about his mother and save Shou again.<br>
<br>
But a mysterious girl known as the “First Pillar” reveals the Evangelist’s master plan to start another Great Cataclysm!<br>
<br>
(Source: Funimation)"
"116006","THE GOD OF HIGH SCHOOL","THE GOD OF HIGH SCHOOL ゴッド・オブ・ハイスクール","TV","MANGA","13","FINISHED","2020-07-06","2020-09-28","7.0","","146","292236","","6509","","24","2020","SUMMER","Action, Fantasy","MAPPA","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx116006-Wt8JSA1ZQxlM.png","It all began as a fighting tournament to seek out for the best fighter among all high school students in Korea. Mori Jin, a Taekwondo specialist and a high school student, soon learns that there is something much greater beneath the stage of the tournament.<br><br>(Source: WEBTOON)"
"102883","JoJo no Kimyou na Bouken: Ougon no Kaze","ジョジョの奇妙な冒険 黄金の風","TV","MANGA","39","FINISHED","2018-10-06","2019-07-28","8.5","","147","291589","","19587","","24","2018","FALL","Action, Adventure, Drama, Mystery, Supernatural","david production","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx102883-S9KzdMJhDswJ.png","The fifth story arc of the long-running <i>JoJo's Bizarre Adventure</i> series.<br><br>
Giorno Giovanna, a young man living in Naples, has the blood of DIO -- the eternal enemy of the Joestar clan -- running in his veins. Giorno becomes a delinquent due to being persecuted since childhood. However, he's led back onto the right path thanks to a gangster who saved him and taught him to believe in others. Bizarrely enough, this gang of people who didn't forget honor, gratitude, and respect made him"
"2167","CLANNAD","ＣＬＡＮＮＡＤ -クラナド-","TV","VISUAL_NOVEL","23","FINISHED","2007-10-05","2008-03-28","7.7","","148","291247","","7959","","24","2007","FALL","Comedy, Drama, Romance, Slice of Life, Supernatural","Kyoto Animation","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx2167-pSDBcyc0vjej.jpg","Tomoya is a bitter, third year high school student. His mother passed away, causing his father to resort to alcohol and gambling. Tomoya is distant with his father and has become a delinquent in the years since his mother's death. Walking to school, he meets Nagisa Furukawa who is a year older but is repeating the grade due to illness. She is alone, as most of her friends have moved on. The two begin hanging out, and as time goes by, Tomoya finds his life shifting in a new direction.<br>
<br>
(S"
"176496","Ore dake Level Up na Ken: Season 2 - Arise from the Shadow","俺だけレベルアップな件 Season 2 -Arise from the Shadow-","TV","OTHER","13","FINISHED","2025-01-05","2025-03-30","8.5","","149","289931","","12756","","24","2025","WINTER","Action, Adventure, Fantasy","A-1 Pictures","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx176496-9BDMjAZGEbq4.png","The second season of <i>Solo Leveling</i>.<br><br>
Mastering his new abilities in secret, Jin-U must battle humanity's toughest foes to save his mother.<br><br>

(Source: Crunchyroll News)"
"918","Gintama","銀魂","TV","MANGA","201","FINISHED","2006-04-04","2010-03-25","8.5","","150","287741","","16791","","25","2006","SPRING","Action, Comedy, Drama, Sci-Fi","Sunrise","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx918-iOaeBVUn4uK7.jpg","Life isn't easy in feudal Japan... especially since the aliens landed and conquered everything! Oh sure, the new health care is great, but the public ban on the use of swords has left a lot of defeated samurai with a difficult decision to make concerning their future career paths! This is especially true if, as in the case of Gintoki Sakata, they're not particularly inclined towards holding a day job, which is why Gintoki's opted for the freelance route, taking any job that's offered to him as l"
"6746","Durarara!!","デュラララ!!","TV","LIGHT_NOVEL","24","FINISHED","2010-01-08","2010-06-25","7.9","","151","287690","","8986","","24","2010","WINTER","Action, Mystery, Supernatural","Brain's Base","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx6746-3LTwM95Uqeoa.png","In Tokyo's downtown district of Ikebukuro, amidst many strange rumors and warnings of anonymous gangs and dangerous occupants, one urban legend stands out above the rest—the existence of a headless ""Black Rider"" who is said to be seen driving a jet-black motorcycle through the city streets.<br><br>
Ryuugamine Mikado has always longed for the excitement of the city life, and an invitation from a childhood friend convinces him to move to Tokyo. Witnessing the Black Rider on his first day in the ci"
"106625","Haikyuu!! TO THE TOP","ハイキュー!! TO THE TOP","TV","MANGA","13","FINISHED","2020-01-11","2020-04-04","8.3","","152","287361","","7664","","24","2020","WINTER","Comedy, Drama, Sports","Production I.G","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx106625-UR22wB2NuNVi.png","The fourth season of <i>Haikyuu!!</i><br><br>The Karasuno High School Volleyball Club finally won their way into the nationals after an intense battle for the Miyagi Prefecture Spring Tournament qualifiers. As they were preparing for the nationals, Kageyama is invited to go to All-Japan Youth Training Camp. At the same time, Tsukishima is invited to go to a special rookie select training camp for first-years in Miyagi Prefecture. Hinata feels panic that he’s being left behind as one of the first"
"20799","JoJo no Kimyou na Bouken: Stardust Crusaders - Egypt-hen","ジョジョの奇妙な冒険 スターダストクルセイダース エジプト編","TV","MANGA","24","FINISHED","2015-01-11","2015-06-20","8.3","","153","283238","","12243","","24","2015","WINTER","Action, Adventure, Drama, Supernatural","david production","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx20799-S1eyqBDlx51E.jpg","After 30 days of travel across the world, plagued with countless battles, Jotaro and his companions have finally arrived in Egypt! Now only the strongest ""Stand"" users remain to rebuff our heroes' final march on Cairo: The Nine Egyptian Gods, Dio's most zealous servants. Will the Joestar line fall to the monstrous vampire, or can Jotaro defeat Dio and save his mother's life?<br>
<br>
(Source: Crunchyroll)"
"125367","Kaguya-sama wa Kokurasetai: Ultra Romantic","かぐや様は告らせたい-ウルトラロマンティック-","TV","MANGA","13","FINISHED","2022-04-09","2022-06-25","8.9","","154","282866","","15387","","24","2022","SPRING","Comedy, Psychological, Romance, Slice of Life","A-1 Pictures","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx125367-1yuq9NFcQuLI.png","The elite members of Shuchiin Academy's student council continue their competitive day-to-day antics. Council president Miyuki Shirogane clashes daily against vice-president Kaguya Shinomiya, each fighting tooth and nail to trick the other into confessing their romantic love. Kaguya struggles within the strict confines of her wealthy, uptight family, rebelling against her cold default demeanor as she warms to Shirogane and the rest of her friends.<br>
<br>
Meanwhile, council treasurer Yuu Ishiga"
"20661","Zankyou no Terror","残響のテロル","TV","ORIGINAL","11","FINISHED","2014-07-11","2014-09-26","7.8","","155","282323","","10231","","23","2014","SUMMER","Drama, Mystery, Psychological, Thriller","MAPPA","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx20661-aCR7QgzDfOSI.png","Painted in red, the word ""VON"" is all that is left behind after a terrorist attack on a nuclear facility in Japan. The government is shattered by their inability to act, and the police are left frantically searching for ways to crack down the perpetrators. The public are clueless—until, six months later, a strange video makes its way onto the internet. In it, two teenage boys who identify themselves only as ""Sphinx"" directly challenge the police, threatening to cause destruction and mayhem acros"
"100182","Sword Art Online: Alicization","ソードアート・オンライン アリシゼーション","TV","LIGHT_NOVEL","24","FINISHED","2018-10-07","2019-03-31","7.5","","156","281709","","7629","","24","2018","FALL","Action, Adventure, Fantasy","A-1 Pictures","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/nx100182-KctPmCJ2smHQ.jpg","Kirito awakens in a vast, fantastical forest filled with towering trees. In his search for clues to the truth of his surroundings, he encounters a young boy who seems to know him. He ought to be a simple NPC, but the depth of his emotions seem no different than a human. As they search for the boy's parents, Kirito finds a peculiar memory returning to him. A memory from his own childhood, of this boy and a girl, too, with golden hair, and a name he should have never forgotten - Alice.<br>
<br>
(S"
"7054","Kaichou wa Maid-sama!","会長はメイド様!","TV","MANGA","26","FINISHED","2010-04-02","2010-09-24","7.8","","157","280785","","10114","","24","2010","SPRING","Comedy, Drama, Romance","J.C.STAFF","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx7054-GW4D7VAZG19W.png","Being the first female student council president isn't easy, especially when your school just transitioned from an all boys high school to a co-ed one. Aptly nicknamed ""Demon President"" by the boys for her strict disciplinary style, Misaki Ayuzawa is not afraid to use her mastery of Aikido techniques to cast judgment onto the hordes of misbehaving boys and defend the girls at Seika High School.<br>
<br>
Yet even the perfect Ayuzawa has an embarrassing secret—she works part-time as a maid at a ma"
"99539","Nanatsu no Taizai: Imashime no Fukkatsu","七つの大罪 戒めの復活","TV","MANGA","24","FINISHED","2018-01-13","2018-06-30","7.3","","158","280125","","4098","","25","2018","WINTER","Action, Adventure, Comedy, Ecchi, Fantasy, Supernatural","A-1 Pictures","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx99539-caPX28RSsgRP.jpg","Melodias, Hawk, and Elizabeth retook the Kingdom of Leones from the Holy Knights. The festival went off without a hitch and the crew enjoyed their well-earned peace. And yet, another threat looms on the horizon. The Ten Commandments, a group of elite demon clan warriors, have their sights set on the kingdom.
<br><br>
(Source: Anime News Network)"
"124845","Wonder Egg Priority","ワンダーエッグ・プライオリティ","TV","ORIGINAL","12","FINISHED","2021-01-13","2021-03-31","7.4","","159","279255","","7914","","23","2021","WINTER","Action, Drama, Fantasy, Mystery, Psychological, Sci-Fi, Thriller","CloverWorks","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx124845-JXORhqCTGt04.jpg","This is the story of Ai, an introverted girl whose fate is forever changed when she acquires a mysterious “Wonder Egg” from a deserted arcade. That night, her dreams blend into reality, and as other girls obtain their own Wonder Eggs, Ai discovers new friends—and the magic within herself.
<br><br>
(Source: Funimation)"
"8074","Gakuen Mokushiroku: HIGHSCHOOL OF THE DEAD","学園黙示録HIGHSCHOOL OF THE DEAD","TV","MANGA","12","FINISHED","2010-07-05","2010-09-20","6.7","","160","279098","","5292","","24","2010","SUMMER","Action, Drama, Ecchi, Horror, Romance, Supernatural","MADHOUSE","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx8074-YB63Ik96fjPj.png","The lockers are splattered with blood, the student bodies are piling up and that's not mystery meat they're eating in the cafeteria… it's the faculty! And that's just the start of the worst day of school ever when a nightmarish virus is unleashed, turning humans into flesh eating zombies and converting Fujimi High School into a literal hell on Earth. Now it's a crash course in survival, and the only test or skill that matters is the ability to keep moving, breathing and fighting. Because if nerd"
"11771","Kuroko no Basket","黒子のバスケ","TV","MANGA","25","FINISHED","2012-04-08","2012-09-22","7.8","","161","278313","","8975","","24","2012","SPRING","Comedy, Sports","Production I.G","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx11771-uvr44RAwRxPw.jpg","Teikou Junior High School's basketball team is crowned champion three years in a row thanks to five outstanding players who, with their breathtaking and unique skills, leave opponents in despair and fans in admiration. However, after graduating, these teammates, known as ""The Generation of Miracles"", go their separate ways and now consider each other as rivals.
<br><br>
At Seirin High School, two newly recruited freshmen prove that they are not ordinary basketball players: Taiga Kagami, a promis"
"151801","MASHLE","マッシュル-MASHLE-","TV","MANGA","12","FINISHED","2023-04-08","2023-06-30","7.6","","162","275781","","7010","","24","2023","SPRING","Action, Comedy, Fantasy","A-1 Pictures","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx151801-XxVf22Le6C8o.png","This is a world of magic. This is a world in which magic is casually used by everyone.<br><br>
In a deep, dark forest in this world of magic, there is a boy who is singlemindedly working out. His name is Mash Burnedead, and he has a secret. He can’t use magic. <br><br>
All he wanted was to live a quiet life with his family, but people suddenly start trying to kill him one day and he somehow finds himself enrolled in Magic School. There, he sets his sights on becoming a “Divine Visionary,” the el"
"18153","Kyoukai no Kanata","境界の彼方","TV","LIGHT_NOVEL","12","FINISHED","2013-10-03","2013-12-18","7.4","","163","274552","","6491","","24","2013","FALL","Action, Drama, Fantasy, Slice of Life, Supernatural","Kyoto Animation","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx18153-oDqA9zQzQPOq.png","They should never have met. They shouldn't even exist. But when they come together, the entire world will change. The last surviving member of her clan, Mirai Kuriyama is cursed with the terrifying ability to control and manipulate blood, a power so heretical that she is shunned even by those with the ability to understand her ""gift"". Akihito Kanbara is only half human, but while the monstrous other half of his lineage seems to have doomed him to a life alone, it has also given him near invulner"
"523","Tonari no Totoro","となりのトトロ","MOVIE","ORIGINAL","1","FINISHED","1988-04-16","1988-04-16","8.1","","164","273106","","8689","","86","1988","SPRING","Adventure, Fantasy, Slice of Life, Supernatural","Studio Ghibli","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx523-fErBvxOHP7IX.jpg","Follow the adventures of Satsuki and her four-year-old sister Mei when they move into a new home in the countryside. To their delight they discover that their new neighbor is a mysterious forest spirit called Totoro who can be seen only through the eyes of a child. Totoro introduces them to extraordinary characters, including a cat that doubles as a bus, takes them on a journey through the wonders of nature. <br><br>
(Source: Disney) "
"205","Samurai Champloo","サムライチャンプルー","TV","ORIGINAL","26","FINISHED","2004-05-20","2005-03-19","8.4","","165","272743","","16360","","24","2004","SPRING","Action, Adventure, Comedy","Manglobe","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx205-7tHVFu6dPBm9.png","Let's break it down. Mugen's a reckless sword-slinger with a style that's more b-boy than Shaolin. He's got a nasty streak that makes people want to stick a knife in his throat. Then there's Jin, a deadbeat ronin who speaks softly but carries a big blade. He runs game old-school style, but he can make your blood spray with the quickness. When these roughnecks bring the ruckus, it ain't good for anybody, especially them. Enter Fuu, the ditzy waitress who springs her new friends from a deadly jam."
"5680","K-ON!","けいおん!","TV","MANGA","13","FINISHED","2009-04-03","2009-06-26","7.8","","166","271350","","12714","","24","2009","SPRING","Comedy, Music, Slice of Life","Kyoto Animation","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx5680-r3AI3Cwfv0Aq.png","Hirasawa Yui, a young, carefree girl entering high school, has her imagination instantly captured when she sees a poster advertising the ‘Light Music Club’. Being the carefree girl that she is, she quickly signs up. However, Yui has a problem, she is unable to play an instrument.<br><br>
When Yui goes to the clubroom to explain, she's greeted by the other members: Ritsu, Mio and Tsumugi. Although disheartened at Yui’s lack of musical know-how, they still try to convince her to stay to prevent th"
"13759","Sakurasou no Pet na Kanojo","さくら荘のペットな彼女","TV","LIGHT_NOVEL","24","FINISHED","2012-10-09","2013-03-26","7.8","","167","270295","","9296","","24","2012","FALL","Comedy, Drama, Romance, Slice of Life","J.C.STAFF","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx13759-xNf0gJK4Axt2.jpg","The first time he saw her, it was love at first sight. Unfortunately for Sorata Kanda, ""she"" was a cat named Hikari and his school's rules forbid keeping pets in the regular dorms. As a result, Sorata is banished to the infamous Sakura Hall alongside other troublesome and unusual students like Jin, overzealous playboy, Ryuunosuke, the reclusive hermit, and Mashiro, a brilliant artist who's so unfocused and clueless about the real world that dorm supervisor Ms. Sengoku assigns Sorata the task of "
"141391","Yofukashi no Uta","よふかしのうた","TV","MANGA","13","FINISHED","2022-07-08","2022-09-30","7.9","","168","268753","","10510","","23","2022","SUMMER","Comedy, Psychological, Romance, Slice of Life, Supernatural","LIDENFILMS","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx141391-M3ZgUKTPENUk.jpg","Wracked by insomnia and wanderlust, Kou Yamori is driven onto the moonlit streets every night in an aimless search for something he can’t seem to name. His nightly ritual is marked by purposeless introspection — until he meets Nazuna, who might just be a vampire! Kou’s new companion could offer him dark gifts and a vampire’s immortality. But there are conditions that must be met before Kou can sink his teeth into vampirism, and he’ll have to discover just how far he’s willing to go to satisfy hi"
"153288","Kaijuu 8-gou","怪獣８号","TV","MANGA","12","FINISHED","2024-04-13","2024-06-29","8.1","","169","268560","","9257","","24","2024","SPRING","Action, Sci-Fi","Production I.G","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx153288-25FBfFJzEQ5O.jpg","With the highest kaiju-emergence rates in the world, Japan is no stranger to attack by deadly monsters. Enter the Japan Defense Force, a military organization tasked with the neutralization of kaiju. Kafka Hibino, a kaiju-corpse cleanup man, has always dreamed of joining the force. But when he gets another shot at achieving his childhood dream, he undergoes an unexpected transformation. How can he fight kaiju now that he’s become one himself?!<br>
<br>
(Source: VIZ Media)"
"226","Elfen Lied","エルフェンリート","TV","MANGA","13","FINISHED","2004-07-25","2004-10-17","6.8","","170","268462","","6115","","25","2004","SUMMER","Action, Drama, Ecchi, Horror, Psychological, Romance, Supernatural","ARMS","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx226-MibyRKhIrnTe.png","The Diclonius, a mutated homosapien that is said to be selected by God and will eventually become the destruction of mankind, possess two horns on their heads and have a ""sixth sense"" which gives them telekinetic abilities. Due to this dangerous power, they have been captured and isolated in laboratories by the government. Lucy, a young and psychotic Diclonius, manages to break free of her confines and brutally murders most of the guards in the laboratory where she is being held, only to be shot"
"20698","Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku","やはり俺の青春ラブコメはまちがっている。続","TV","LIGHT_NOVEL","13","FINISHED","2015-04-03","2015-06-26","8.1","","171","268453","","9039","","24","2015","SPRING","Comedy, Drama, Romance, Slice of Life","feel.","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx20698-YZIYor2zW3Ta.png","The second season of <i>Yahari Ore no Seishun Love Come wa Machigatteiru.</i><br>
<br>
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku picks up immediately after the events of the first season, continuing the adventures of the Volunteer Service Club—the dispassionate Hachiman Hikigaya, the cheerful Yui Yuigahama, and the competitive Yukino Yukinoshita—as it dedicates itself to helping any student with issues that they may face.<br>
<br>
With the rift among his own group widening, Hachim"
"136430","VINLAND SAGA SEASON 2","ヴィンランド・サガ SEASON2","TV","MANGA","24","FINISHED","2023-01-10","2023-06-20","8.8","","172","262688","","14564","","26","2023","WINTER","Action, Adventure, Drama","MAPPA","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx136430-gsBsJjA7hGh9.jpg","The second season of <i>Vinland Saga</i>. <br><br>
After his father's death and the destruction of his village at the hands of English raiders, Einar wishes for a peaceful life with his family on their newly rebuilt farms. However, fate has other plans: his village is invaded once again. Einar watches helplessly as the marauding Danes burn his lands and slaughter his family. The invaders capture Einar and take him back to Denmark as a slave.
<br><br>
Einar clings to his mother's final words to s"
"21613","Youjo Senki","幼女戦記","TV","LIGHT_NOVEL","12","FINISHED","2017-01-06","2017-03-31","7.8","","173","262334","","9405","","24","2017","WINTER","Action, Fantasy","NUT","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx21613-qT3NiwYP5dYc.png","The novel series centers on a young girl who fights on the frontlines in war. She has blonde hair, blue eyes, and nearly transparent white skin, and she flies through the air and mercilessly strikes down her opponents. Her name is Tanya Degurechaff, and she speaks with a young girl's lisp and commands the army. Tanya used to be one of Japan's elite office workers, but because of a wrathful god, was reborn as a little girl. Tanya prioritizes optimization and career advancement above all, and she "
"166240","Kimetsu no Yaiba: Hashira Geiko-hen","鬼滅の刃 柱稽古編","TV","MANGA","8","FINISHED","2024-05-12","2024-06-30","7.9","","174","261677","","5864","","30","2024","SPRING","Action, Adventure, Drama, Fantasy, Supernatural","ufotable","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx166240-PBV7zukIHW7V.png","Adaptation of the Hashira Training Arc.<br>
<br>
The Hashira, the Demon Slayer Corps' highest ranking swordsmen and members. The Hashira Training has begun in order to face the forthcoming battle against Muzan Kibutsuji. Each with their own thoughts and hopes held in their hearts, a new story for Tanjiro and the Hashira begins.<br><br>
(Source: Aniplex USA)<br><br>
<i>Note: The first episode received an early premiere in cinemas as part of a special screening alongside the final episode of Kimet"
"18897","Nisekoi","ニセコイ","TV","MANGA","20","FINISHED","2014-01-11","2014-05-24","7.3","","175","261573","","5500","","24","2014","WINTER","Comedy, Romance, Slice of Life","Shaft","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx18897-G2Fx2ZACsXBU.jpg","As a child, Raku Ichijo made a secret promise with his childhood sweetheart, keeping a pendant as a memento while his love took the key. He dreams of one day meeting his past love, but years later, reality smashes his hopes when Chitoge Kirisaki accidentally knees him in the face...<br><br>
Though Raku's a normal high schooler, his family heads the notorious yakuza gang the Shuei-Gumi faction! And he's dragged into family affairs when he's forced into a relationship with Chitoge, the daughter of"
"120697","Ijiranaide, Nagatoro-san","イジらないで、長瀞さん","TV","MANGA","12","FINISHED","2021-04-11","2021-06-27","6.9","","176","260722","","5835","","24","2021","SPRING","Comedy, Romance, Slice of Life","Telecom Animation Film","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx120697-BA2TqxB1I5bJ.jpg","""A girl in a lower grade just made me cry!""<br>
<br>
One day, Senpai visits the library after school and becomes the target of a super sadistic junior! The name of the girl who teases, torments, and tantalizes Senpai is ""Nagatoro!"" She's annoying yet adorable. It's painful, but you still want to be by her side. This is a story about an extremely sadistic and temperamental girl and you'll feel something awaken inside of you.
<br><br>
(Source: Crunchyroll)"
"98437","Overlord II","オーバーロードⅡ","TV","LIGHT_NOVEL","13","FINISHED","2018-01-09","2018-04-03","7.6","","177","259032","","5138","","24","2018","WINTER","Action, Adventure, Fantasy","MADHOUSE","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx98437-5q0GWqHhNAgJ.jpg","The second season of <i>Overlord</i>.<br><br>
Continuing his quest to rule this new world, Ains begins to put the pieces in place for his conquest. But between a Lizard Man tribe uprising, and performing missions as adamantite adventurer Lord Momon, Ains has his work cut out for him! Thankfully he has his most loyal and willing subordinates to do his bidding. Nothing and no one can stop the supreme and mighty Overlord in his quest to rule all!
<br><br>(Source: Manga Entertainment)"
